小区名,地址,楼层高度,建造年限
华诺国际(一区),高坪江东新区江安街78号,,东南
江宇名都,高坪天来江东大道七段501号,,南北
鸿通桃李清华,高坪江东新区中源大道,,东南
海伦堡半山樾,高坪安汉广场永安路一段,,南
滨江景城,高坪天来江东大道7段501号,,南北
逸合山语城,"高坪天来鹤路188号,永安路四段28号",,南
阳光临江邸,高坪江东新区金河路三段69号,,南北
锦通紫薇花园,高坪江东新区江东中路2号,,东
华诺国际(三区),高坪王府井马官街70号,,东南
阳光江山金岸(别墅),高坪天来江东中路七段429号,,西北
恒河嘉陵江东岸,高坪金融广场江东中路四段,,南
东方国际社区,高坪东方国际松林路38号,,南北
阳光凤栖澜湾,高坪金融广场高都路,,东南
鸿通桃李清华,高坪江东新区中源大道,,南北
阳光望江榭,高坪天来江东中路七段,,东南
科华云映天璞,高坪天来永安路四段139号,,南
阳光江山公园城,高坪天来江东中路七段,,南北
万科金润华府(三期),高坪金融广场东湖路211号,,西南
竹韵箐华,高坪安汉广场河东街4号,,东南
恒策幸福里,高坪天来江东中路七段,,东南
万科金润华府(一期),高坪金融广场高都路三段1号,,南北
阳光江山金岸(别墅),高坪天来江东中路七段429号,,南北
民生花园,高坪和平桥民生街109号,,南
恒大悦龙台,高坪天来望青路,,南
天来豪庭,高坪天来江东中路七段87号,,南北
中南漫悦湾二期,高坪金融广场龙湖街74号,,西
鸿通桃李清华,高坪江东新区中源大道,,南北
信智城(高坪),高坪江东新区物流大道,,南北
阳光凤栖澜湾,高坪金融广场高都路,,南
阳光临江邸,高坪江东新区金河路三段69号,,南北
大地景秀,"高坪安汉广场鹤鸣路1号,鹤鸣路49号",,东
滨江阳光,高坪天来江东中路七段159号,,东南
逸合山语城(别墅),高坪天来鹤路188号,,东
阳光江山金岸(别墅),高坪天来江东中路七段429号,,南北
阳光江山金岸(别墅),高坪天来江东中路七段429号,,南北
逸合山语城(别墅),高坪天来鹤路188号,,东
中南原山,高坪江东新区江东中路七段,,西
阳光江山金岸,高坪天来江东中路7段429号,,东
华佳小区,高坪和平桥鹤鸣路289号,,东南
江东华府,高坪天来育才路51号,,东南
阳光凤栖澜湾,高坪金融广场高都路,,南北
阳光江山公园城,高坪天来江东中路七段,,南
中南漫悦湾一期,高坪金融广场龙湖街89号,,南北
丰荣翡翠澜庭,高坪东方国际江村街49号,,东南
阳光临江邸,高坪江东新区金河路三段69号,,南北
逸合山语城,"高坪天来鹤路188号,永安路四段28号",,南北
天来豪庭,高坪天来江东中路七段87号,,东北
凯旋会展新城,高坪江东新区江东中路九段9号,,南北
信智城(高坪),高坪江东新区物流大道,,南北
阳光凤栖澜湾,高坪金融广场高都路,,南北
天誉珑城,高坪天来江东中路七段342号,,东南
阳光临江邸,高坪江东新区金河路三段69号,,南北
慢城八岛(别墅),高坪天来临江南路二段51号,,南
鸿通桃李清华,高坪江东新区中源大道,,南北
华诺国际(一区),高坪江东新区江安街78号,,东
阳光江山公园城,高坪天来江东中路七段,,南北
泰信东院,高坪和平桥临溪西街69号,,南北
江东华府,高坪天来育才路51号,,南
阳光江山公园城,高坪天来江东中路七段,,东南
阳光江山公园城,高坪天来江东中路七段,,南北
阳光凤栖澜湾,高坪金融广场高都路,,东南
阳光浣溪台,高坪天来育才街,,南北
凯旋会展新城,高坪江东新区江东中路九段9号,,东南
江山丽景(一区),高坪王府井望鹤路34号,,东
雍景上河城,高坪金融广场鹤鸣路,,东
逸合山语城,"高坪天来鹤路188号,永安路四段28号",,东
滨江阳光,高坪天来江东中路七段159号,,西北
恒策幸福里,高坪天来江东中路七段,,南
慢城八岛,高坪天来临江南路二段51号,,南北
鸿通桃李清华,高坪江东新区中源大道,,东南
阳光江山公园城,高坪天来江东中路七段,,东南
信智城(高坪),高坪江东新区物流大道,,南北
阳光江山公园城,高坪天来江东中路七段,,东南
泽科星城凌云御府,高坪安汉广场临青街,,南
阳光凤栖澜湾,高坪金融广场高都路,,南北
优品道曦岸峰景,高坪东方国际阳春路320号,,东
阳光凤栖澜湾,高坪金融广场高都路,,南北
阳光凤栖澜湾,高坪金融广场高都路,,东南
翰林尚城,高坪安汉广场建设路186号,,南北
万科金润华府(一期),高坪金融广场高都路三段1号,,南北
鸿升凯旋天地,高坪江东新区物流大道,,南北
中南原山,高坪江东新区江东中路七段,,东
蝶院(高坪),高坪天来江东中路七段309号,,东
滨江景城,高坪天来江东大道7段501号,,南北
禾瑞源,高坪金融广场江东中路三段,,西
优品道曦岸峰景,高坪东方国际阳春路320号,,南北
禾瑞源,高坪金融广场江东中路三段,,南北
凯旋会展新城,高坪江东新区江东中路九段9号,,南北
信智城(高坪),高坪江东新区物流大道,,南北
阳光凤栖澜湾,高坪金融广场高都路,,东
逸合山语城(别墅),高坪天来鹤路188号,,东
鸿通桃李清华,高坪江东新区中源大道,,南
凯旋会展新城,高坪江东新区江东中路九段9号,,东南
星光花园,高坪和平桥永荣街48号附13号,,东南
明信水印长滩,高坪高坪周边江东北路,,南北
滨江阳光,高坪天来江东中路七段159号,,西北
中南原山,高坪江东新区江东中路七段,,东
碧水云天(一区),高坪东方国际青松路118号,,南
信智城(高坪),高坪江东新区物流大道,,南北
海伦堡半山樾,高坪安汉广场永安路一段,,南
中南原山,高坪江东新区江东中路七段,,南
泽科星城凌云御府,高坪安汉广场临青街,,南北
河东嘉园,高坪金融广场圆通巷,,东
天来豪庭,高坪天来江东中路七段87号,,东
信智城(高坪),高坪江东新区物流大道,,南北
慢城八岛,高坪天来临江南路二段51号,,南北
阳光凤栖澜湾,高坪金融广场高都路,,东南
时代锦城,高坪江东新区江东北路,,东南
优品道曦岸峰景,高坪东方国际阳春路320号,,南北
东方夏威夷(高坪),高坪金融广场钻石街67号,,南北
阳光临江邸,高坪江东新区金河路三段69号,,南北
鹤鸣东路127号小区,高坪和平桥鹤鸣东路127号,,南北
阳光江山公园城,高坪天来江东中路七段,,东
滨江阳光,高坪天来江东中路七段159号,,西北
泽科星城凌云御府,高坪安汉广场临青街,,南北
江东首席,高坪天来江东中路,,东南
时代锦城,高坪江东新区江东北路,,南北
上河湾二期,高坪金融广场钻石街88号,,南北
鸿通桃李清华,高坪江东新区中源大道,,东南
阳光龙湾生态城,高坪江东新区江东北路,,南北
优品道曦岸峰景,高坪东方国际阳春路320号,,南北
优品道曦岸峰景,高坪东方国际阳春路320号,,东南
阳光江山公园城,高坪天来江东中路七段,,南
优品道曦岸峰景,高坪东方国际阳春路320号,,南
天来豪庭,高坪天来江东中路七段87号,,南北
鹤鸣东路13号院,高坪王府井鹤鸣东路13号,,南北
信智城(高坪),高坪江东新区物流大道,,南北
翰林尚城,高坪安汉广场建设路186号,,东南
中南原山,高坪江东新区江东中路七段,,东
东辰瑞景,高坪金融广场仙鹤巷11号,,南北
东南明珠,高坪和平桥桂清路,,南
江山丽景(三区),高坪安汉广场望鹤路一段117号,,东南
蝶院(高坪),高坪天来江东中路七段309号,,西南
丽景福园,高坪安汉广场建设路,,南北
逸合山语城(别墅),高坪天来鹤路188号,,南北
水韵清溪,高坪高坪周边建设路19号,,南北
阳光江山公园城,高坪天来江东中路七段,,南
阳光浣溪台,高坪天来育才街,,南北
明信水印长滩,高坪高坪周边江东北路,,东南
天誉珑城,高坪天来江东中路七段342号,,南北
江宇名都,高坪天来江东大道七段501号,,南北
明珠小区,高坪金融广场民发街47号,,南北
中南春江阅,高坪天来江东中路七段,,东南
鸿安小区,高坪金融广场河东街281号,,南北
泰合鹭岛江岸,高坪天来望江路,,南北
明信水印长滩,高坪高坪周边江东北路,,东南
阳光凤栖澜湾,高坪金融广场高都路,,南北
海伦堡半山樾,高坪安汉广场永安路一段,,南北
万科金润华府(二期),高坪金融广场高都路,,南
海伦堡半山樾,高坪安汉广场永安路一段,,南北
明信水印长滩,高坪高坪周边江东北路,,南北
科华云映天璞,高坪天来永安路四段139号,,南北
江宇名都,高坪天来江东大道七段501号,,南北
慢城八岛(别墅),高坪天来临江南路二段51号,,南北
江宇名都,高坪天来江东大道七段501号,,南北
科华云映天璞,高坪天来永安路四段139号,,南北
誉溪上苑,高坪东方国际建设路350号,,南北
碧水云天(一区),高坪东方国际青松路118号,,南
慢城八岛(别墅),高坪天来临江南路二段51号,,南北
碧水云天(一区),高坪东方国际青松路118号,,南北
万科金润华府(三期),高坪金融广场东湖路211号,,南北
逸合山语城(别墅),高坪天来鹤路188号,,南北
江宇名都,高坪天来江东大道七段501号,,南北
阳光江山金岸(别墅),高坪天来江东中路七段429号,,南北
万科金润华府(三期),高坪金融广场东湖路211号,,东南
中南漫悦湾二期,高坪金融广场龙湖街74号,,南
阳光江山金岸(别墅),高坪天来江东中路七段429号,,南北
星光花园,高坪和平桥永荣街48号附13号,,南北
建设路128号小区,高坪和平桥建设路128号,,南北
鹤鸣东路13号院,高坪王府井鹤鸣东路13号,,南北
鹤鸣东路13号院,高坪王府井鹤鸣东路13号,,东西
雍景上河湾(三期),高坪金融广场东湖路59号,,北
万科金润华府(一期),高坪金融广场高都路三段1号,,南
天禾嘉泰,高坪天来望鹤路四段17号,,南
阳光江山金岸,高坪天来江东中路7段429号,,南北
万科金润华府(一期),高坪金融广场高都路三段1号,,西
中南漫悦湾一期,高坪金融广场龙湖街89号,,南
御莲锦绣,高坪和平桥东顺路,,东
中南漫悦湾一期,高坪金融广场龙湖街89号,,南
友豪国际公寓,高坪安汉广场安汉大道,,东北
天誉珑城,高坪天来江东中路七段342号,,东南
江东首席,高坪天来江东中路,,南
中南漫悦湾一期,高坪金融广场龙湖街89号,,东南
东航首座,高坪高坪周边318国道,,南
天来豪庭,高坪天来江东中路七段87号,,东南
滨江阳光,高坪天来江东中路七段159号,,南北
新东豪园,高坪东方国际青松路368号,,南北
丰荣翡翠澜庭,高坪东方国际江村街49号,,南北
中南漫悦湾一期,高坪金融广场龙湖街89号,,南
友豪国际公寓,高坪安汉广场安汉大道,,东北
江东华府,高坪天来育才路51号,,北
华诺国际(一区),高坪江东新区江安街78号,,南北
上河湾二期,高坪金融广场钻石街88号,,南
中南漫悦湾一期,高坪金融广场龙湖街89号,,东
春风紫金港,高坪金融广场高都路,,东南
东航首座,高坪高坪周边318国道,,南
松涛苑商住小区,高坪安汉广场沁园路10号,,南
万科金润华府(一期),高坪金融广场高都路三段1号,,南
中南漫悦湾一期,高坪金融广场龙湖街89号,,西南
观澜尚郡,高坪天来江东中路七段96号,,南
天禾嘉泰,高坪天来望鹤路四段17号,,南
江东首席,高坪天来江东中路,,东北
中南漫悦湾一期,高坪金融广场龙湖街89号,,西
江东华府,高坪天来育才路51号,,南北
天禾嘉泰,高坪天来望鹤路四段17号,,南
万科金润华府(二期),高坪金融广场高都路,,南
上上城,高坪安汉广场阳春路126号,,南
江东首席,高坪天来江东中路,,南
春风湖畔居,高坪金融广场蟠桃路168号,,西北
阳光江山金岸,高坪天来江东中路7段429号,,南
阳光中心城(一期),高坪江东新区物流大道,,南北
春风紫金港,高坪金融广场高都路,,东
中南漫悦湾一期,高坪金融广场龙湖街89号,,南北
天禾嘉泰,高坪天来望鹤路四段17号,,南
友豪国际公寓,高坪安汉广场安汉大道,,南
中南漫悦湾一期,高坪金融广场龙湖街89号,,东南
春风紫金港,高坪金融广场高都路,,南北
中南漫悦湾一期,高坪金融广场龙湖街89号,,西南
中南春江阅,高坪天来江东中路七段,,东南
国税阳光园,高坪和平桥曙光街16号,,南
光瑞江都华宸西苑,高坪天来江东中路七段266号,,南
友豪国际公寓,高坪安汉广场安汉大道,,南
中南漫悦湾一期,高坪金融广场龙湖街89号,,南
中南漫悦湾一期,高坪金融广场龙湖街89号,,东南
华诺国际理想中心,高坪天来江安街78号,,南
春风紫金港,高坪金融广场高都路,,南北
万科金润华府(一期),高坪金融广场高都路三段1号,,东
